Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Evolved ANN,2.81833333333,0.7016666666666667,4.0,1.0,0.6649999999999999,0.036666666666666674,0.13124999999999998,0.16708333333333333,0.94696969697,0.688095238095,0.622996267018,0
1,Evolved HMM 5,2.77958333333,0.69625,5.0,1.0,0.6241666666666666,0.07208333333333335,0.15083333333333332,0.15291666666666667,0.989130434783,0.580480579329,0.142857142857,0.240228958825
2,"DoubleCrosser: (D, D)",2.5925,0.6683333333333333,16.5,1.0,0.6325000000000001,0.03583333333333334,0.09083333333333336,0.24083333333333337,0.986163571083,0.84126984127,0.333333333333,0
3,"ZD-GTFT-2: 0.25, 0.5",2.50708333333,0.8025,0.0,1.0,0.6970833333333334,0.10541666666666667,0.05458333333333334,0.14291666666666666,1.0,0.155130320459,1.0,0.287504372422
4,ShortMem,2.5,0.82125,0.0,1.0,0.7254166666666667,0.09583333333333333,0.036250000000000004,0.1425,1.0,0.850664617186,0.685185185185,0
5,Soft Go By Majority: 5,2.49875,0.7133333333333334,3.0,1.0,0.6429166666666667,0.07041666666666668,0.07083333333333335,0.21583333333333335,1.0,0.755952380952,0.677083333333,0
6,GTFT: 0.1,2.49583333333,0.7695833333333333,0.0,1.0,0.6745833333333332,0.09499999999999999,0.06041666666666667,0.17,1.0,0.235516720408,1.0,0.119398072741
7,NMWE Long Memory: 114 players,2.47916666667,0.4633333333333333,9.0,1.0,0.4441666666666666,0.01916666666666667,0.1525,0.3841666666666667,0.972222222222,0.316666666667,0.0408163265306,0.0742448191078
8,"Limited Retaliate 3: 0.05, 20",2.43791666667,0.50375,9.0,1.0,0.4716666666666667,0.032083333333333346,0.13166666666666668,0.3645833333333333,0.965014321988,0,0.080994640564,0.0490104550864
9,"Limited Retaliate: 0.1, 20",2.39291666667,0.5370833333333334,9.0,1.0,0.505,0.032083333333333346,0.10375000000000001,0.3591666666666667,1.0,0,0.100062656642,0.0455635482999
10,Prober 2,2.25625,0.6516666666666666,5.0,0.0,0.5470833333333333,0.10458333333333336,0.06666666666666668,0.2816666666666666,1.0,0.570803571429,1.0,0.584666864667
11,Prober 4,2.21333333333,0.3375,10.5,1.0,0.20416666666666664,0.13333333333333336,0.23458333333333334,0.4279166666666667,0.556564995313,0.334861045387,0.478871359689,0.271933544533
12,Tester,2.17791666667,0.4925,7.0,0.0,0.41958333333333325,0.07291666666666669,0.10291666666666667,0.40458333333333335,0.849603779889,0.515968406593,1.0,0.376047954393
13,Joss: 0.9,2.14416666667,0.45166666666666666,14.5,1.0,0.3808333333333333,0.07083333333333335,0.11333333333333334,0.435,0.893929761779,0,0.862942703432,0
14,Meta Hunter Aggressive: 7 players,2.13791666667,0.47833333333333333,11.0,1.0,0.22208333333333338,0.25625000000000003,0.23750000000000002,0.28416666666666673,0.712930988306,0.89375,0.209392404286,0.297309691004
15,Defector Hunter,2.1225,0.995,0.0,1.0,0.7041666666666666,0.29083333333333333,0.00125,0.0037500000000000003,1.0,0.997766410912,1.0,0
16,Hard Go By Majority,2.0475,0.44583333333333336,13.5,0.0,0.33666666666666667,0.10916666666666668,0.12083333333333335,0.4333333333333333,1.0,0.778888888889,0.833278651173,0
17,Risky QLearner,2.04208333333,0.92875,5.5,0.9375,0.6091666666666667,0.31958333333333333,0.035833333333333335,0.03541666666666667,0.927007771043,0.951963300801,0.929437229437,0.645052566481
18,Meta Winner Stochastic: 62 players,2.005,0.024166666666666666,22.0,1.0,0.01416666666666667,0.01,0.24666666666666673,0.7291666666666666,0,0,0.0119047619048,0.0340549704996
19,Cycler DDC,1.98791666667,0.32,11.5,0.0,0.09541666666666666,0.22458333333333336,0.2554166666666666,0.4245833333333333,0,0,0.391274452365,0.646628192434
20,Hard Go By Majority: 10,1.93333333333,0.365,16.5,0.0,0.3083333333333333,0.05666666666666668,0.09333333333333334,0.5416666666666666,1.0,0.757142857143,0.726382294803,0
21,Predator,1.90833333333,0.15375,18.0,1.0,0.10125000000000002,0.05250000000000002,0.18958333333333333,0.6566666666666666,0.900687124872,0,0.31284246057,0.129231232424
22,Random: 0.1,1.90416666667,0.09625,13.5,0.0625,0.01958333333333333,0.0766666666666667,0.2354166666666666,0.6683333333333334,0.242063492063,0.234632034632,0.137310338322,0.106056247991
23,Negation,1.895,0.5941666666666666,9.0,0.5625,0.13583333333333333,0.4583333333333334,0.27041666666666664,0.13541666666666666,0,1.0,0,1.0
24,SolutionB1,1.67125,0.85625,4.5,0.0,0.4741666666666667,0.38208333333333333,0.026250000000000002,0.1175,1.0,1.0,0.469696969697,0.834871794872
