Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Winner12,2.985,0.6676923076923077,7.0,1.0,0.6196153846153847,0.04807692307692308,0.19846153846153844,0.13384615384615384,1.0,0.488888888889,0,0.600169376694
1,"DoubleCrosser: (D, D)",2.86923076923,0.7692307692307693,17.0,1.0,0.7384615384615385,0.030769230769230757,0.10576923076923075,0.12499999999999997,0.983298910902,0.861538461538,0.5,0
2,EvolvedLookerUp2_2_2,2.86076923077,0.7492307692307693,6.0,1.0,0.6653846153846155,0.08384615384615385,0.15346153846153848,0.09730769230769232,0.906692138904,0.388137731382,0.524915824916,0.859970674487
3,Evolved ANN 5,2.83730769231,0.8042307692307692,4.0,1.0,0.7707692307692308,0.03346153846153846,0.08230769230769229,0.11346153846153843,0.98,0.78630952381,0.27756877945,0
4,"Michaelos: (D,)",2.82769230769,0.6369230769230769,19.5,1.0,0.6184615384615385,0.01846153846153846,0.15230769230769226,0.21076923076923068,0.987092734758,0,0.421759259259,0
5,"Limited Retaliate 2: 0.08, 15",2.79923076923,0.6753846153846154,10.5,1.0,0.6469230769230769,0.028461538461538465,0.13346153846153846,0.19115384615384617,0.996376811594,0,0.0747033950074,0.0705703284313
6,Forgiver,2.79230769231,0.7173076923076923,6.5,1.0,0.695,0.022307692307692313,0.10615384615384615,0.17653846153846156,1.0,0.816666666667,0.0657613585245,0
7,Spiteful Tit For Tat,2.78192307692,0.7084615384615385,4.5,1.0,0.6788461538461539,0.029615384615384623,0.11346153846153845,0.17807692307692308,1.0,0,0.770467836257,0
8,"EugineNier: (D,)",2.75846153846,0.7665384615384615,18.0,1.0,0.7473076923076923,0.019230769230769232,0.07076923076923078,0.16269230769230772,0.98439882377,0,0.753079287862,0
9,Punisher,2.75230769231,0.7007692307692308,7.5,1.0,0.6807692307692308,0.02000000000000001,0.1026923076923077,0.19653846153846155,1.0,0,0.296759600049,0
10,"Alexei: (D,)",2.67153846154,0.7973076923076923,15.5,1.0,0.7526923076923077,0.044615384615384605,0.05269230769230769,0.14999999999999997,0.982208703408,0,0.991666666667,0
11,Contrite Tit For Tat,2.64923076923,0.8126923076923077,0.0,1.0,0.7596153846153846,0.05307692307692309,0.045769230769230784,0.14153846153846156,1.0,0,1.0,0
12,Thumper,2.64307692308,0.7680769230769231,7.0,1.0,0.7257692307692308,0.04230769230769232,0.05846153846153847,0.17346153846153844,1.0,0,0.650072150072,0
13,Harrington,2.63807692308,0.8165384615384615,8.0,1.0,0.7223076923076923,0.09423076923076926,0.07192307692307695,0.11153846153846154,0.955276871263,0.533720896915,0.992911010558,0.388404761905
14,"Stalker: (D,)",2.63269230769,0.8515384615384616,11.5,1.0,0.7896153846153846,0.061923076923076935,0.028846153846153855,0.11961538461538462,0.979648976442,0.773087160462,0.717521367521,0.534090909091
15,ZD-Mem2,2.36730769231,0.6115384615384616,10.5,1.0,0.5103846153846153,0.1011538461538462,0.11192307692307694,0.2765384615384616,0.907094979679,0.248265419937,0.773372330001,0.174041017183
16,Hesitant QLearner,2.32038461538,0.9211538461538461,4.5,0.980769230769,0.6815384615384615,0.2396153846153846,0.04923076923076926,0.02961538461538462,0.938100054683,0.927157891706,0.974679487179,0.710256410256
17,Risky QLearner,2.30384615385,0.946923076923077,3.0,0.980769230769,0.696923076923077,0.25,0.04000000000000001,0.013076923076923078,0.947632442013,0.966975841872,0.949619047619,0.815850815851
18,Colbert,2.23538461538,0.7819230769230769,4.0,1.0,0.5688461538461538,0.21307692307692305,0.07769230769230771,0.14038461538461539,0.935381475642,0.623361945681,0.789428688142,0.689326035539
19,SolutionB1,2.17423076923,0.9557692307692308,5.0,0.0,0.6715384615384615,0.28423076923076923,0.02884615384615386,0.015384615384615387,1.0,1.0,0.486111111111,0.916666666667
20,Fool Me Forever,2.14461538462,0.8803846153846154,4.0,0.0,0.5411538461538462,0.3392307692307691,0.10038461538461539,0.019230769230769235,1.0,1.0,0,1.0
21,"ZD-Extort-2 v2: 0.125, 0.5, 1",2.13038461538,0.385,21.5,1.0,0.33538461538461534,0.049615384615384624,0.1273076923076923,0.4876923076923077,0.889034244741,0.493220211161,0.436376348015,0
22,Fortress4,2.07769230769,0.16307692307692306,10.5,0.0,0.006923076923076922,0.15615384615384617,0.30499999999999994,0.5319230769230769,1.0,0,0,0.293674356133
23,Meta Winner Ensemble: 200 players,2.05076923077,0.04153846153846154,20.5,1.0,0.020000000000000007,0.021538461538461548,0.2580769230769231,0.7003846153846154,0.25,0.375,0.148832565284,0.0635101949407
24,"ZD-SET-2: 0.25, 0.0, 2",2.03576923077,0.43653846153846154,12.5,1.0,0.25846153846153846,0.17807692307692316,0.17423076923076924,0.3892307692307692,0.679644926484,0.25116936205,0.514870888851,0.290217098814
25,Winner21,1.99346153846,0.32153846153846155,19.5,0.0,0.2788461538461538,0.0426923076923077,0.11961538461538461,0.5588461538461539,1.0,0,0.598098774671,0.631756756757
26,Hopeless,1.68038461538,0.7819230769230769,5.0,0.576923076923,0.21307692307692305,0.5688461538461538,0.2057692307692308,0.012307692307692308,0,1.0,1.0,1.0
