Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,PSO Gambler 1_1_1,2.92238095238,0.6147619047619047,6.5,1.0,0.5752380952380952,0.03952380952380953,0.20285714285714293,0.1823809523809524,1.0,0.426984126984,0,0.183117386044
1,Winner12,2.82047619048,0.6138095238095238,5.0,1.0,0.5485714285714286,0.06523809523809525,0.19714285714285712,0.18904761904761905,1.0,0.521117822129,0,0.561377418824
2,"DBS: 0.75, 3, 4, 3, 5",2.79095238095,0.7657142857142857,3.0,1.0,0.7080952380952381,0.05761904761904762,0.10809523809523809,0.1261904761904762,0.995928846507,0.865934065934,0.666666666667,0.518308080808
3,NMWE Deterministic: 138 players,2.73857142857,0.43333333333333335,8.5,1.0,0.40904761904761905,0.024285714285714292,0.2361904761904762,0.3304761904761905,0.933302411874,0.340277777778,0.194444444444,0.186716051315
4,Win-Stay Lose-Shift: C,2.56380952381,0.6457142857142857,3.5,1.0,0.47619047619047616,0.16952380952380955,0.19523809523809527,0.15904761904761908,1.0,0,0,1.0
5,Nice Average Copier,2.51714285714,0.758095238095238,4.0,1.0,0.6542857142857142,0.10380952380952382,0.0780952380952381,0.1638095238095238,0.832627748148,0.5275262282,0.716672104324,0.427477960881
6,"Limited Retaliate: 0.1, 20",2.41238095238,0.5319047619047619,8.5,1.0,0.49952380952380954,0.03238095238095239,0.11142857142857146,0.3566666666666667,1.0,0,0.0981481481481,0.0456741675125
7,Two Tits For Tat,2.30904761905,0.57,9.0,1.0,0.5457142857142857,0.024285714285714285,0.06047619047619049,0.36952380952380953,1.0,0,0.4125,0
8,Tullock: 11,2.18095238095,0.6009523809523809,4.5,1.0,0.45809523809523817,0.14285714285714288,0.10190476190476191,0.29714285714285715,0.845469023595,0.696793356426,0.56649388722,0.156487775457
9,Adaptive,2.16285714286,0.49142857142857144,7.5,1.0,0.28095238095238095,0.2104761904761905,0.20285714285714276,0.3057142857142857,0.898334097393,0.938011695906,0.355555555556,0.193836045056
10,Joss: 0.9,2.1,0.4480952380952381,12.0,1.0,0.36238095238095236,0.08571428571428573,0.11523809523809524,0.43666666666666665,0.904739466863,0,0.929877771451,0
11,Ripoff,2.08285714286,0.42428571428571427,5.0,0.0,0.28523809523809524,0.13904761904761903,0.16285714285714287,0.41285714285714287,0.947829997054,0.251215638735,1.0,0.571826953003
12,Meta Winner Finite Memory: 86 players,2.03285714286,0.02,19.0,1.0,0.0119047619047619,0.008095238095238093,0.25428571428571417,0.7257142857142858,0,0,0,0
13,Gladstein,2.01952380952,0.4361904761904762,5.5,0.0,0.3157142857142857,0.12047619047619047,0.1271428571428571,0.43666666666666665,0.853200166356,0.325455345308,1.0,0.57265367258
14,"ZD-Extort-4: 0.23529411764705882, 0.25, 1",2.01142857143,0.2042857142857143,17.0,1.0,0.15380952380952378,0.05047619047619049,0.18857142857142856,0.6071428571428571,0.622376049876,0,0.480871536656,0
15,Suspicious Tit For Tat,1.9680952381,0.41,9.0,0.0,0.2961904761904762,0.11380952380952379,0.12238095238095237,0.46761904761904766,1.0,0,1.0,0
16,Desperate,1.96428571429,0.3557142857142857,6.5,0.5,0.049523809523809526,0.30619047619047624,0.2928571428571428,0.3514285714285714,0,0,0,1.0
17,Fool Me Forever,1.90761904762,0.919047619047619,3.5,0.0,0.5276190476190477,0.39142857142857135,0.060952380952380966,0.020000000000000004,1.0,1.0,0,1.0
18,Arrogant QLearner,1.89714285714,0.9076190476190477,2.0,0.952380952381,0.559047619047619,0.3485714285714285,0.031904761904761915,0.060476190476190475,0.94864984283,0.947024040925,0.94,0.684979777167
19,SolutionB5,1.88095238095,0.3395238095238095,12.0,0.0,0.2785714285714286,0.06095238095238095,0.09619047619047622,0.5642857142857144,1.0,0,0.866780964607,0
20,Opposite Grudger,1.75476190476,0.8366666666666667,3.0,0.0,0.5076190476190476,0.32904761904761903,0.017142857142857144,0.1461904761904762,1.0,1.0,1.0,0
21,Tricky Defector,1.60666666667,0.40523809523809523,8.0,0.0,0.049047619047619055,0.3561904761904763,0.21619047619047618,0.37857142857142856,0,1.0,0,0.307865753294
