Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Borufsen,2.7,0.8057142857142857,2.0,1.0,0.757142857142857,0.048571428571428564,0.05857142857142856,0.1357142857142857,1.0,0.209401709402,0.747321428571,0.22721909963
1,"DBS: 0.75, 3, 4, 3, 5",2.68238095238,0.7252380952380952,3.0,1.0,0.6914285714285714,0.03380952380952381,0.08333333333333334,0.19142857142857145,0.991228070175,0.816666666667,0,0.05
2,Nice Meta Winner Ensemble: 200 players,2.65238095238,0.6452380952380953,5.5,1.0,0.6242857142857142,0.020952380952380955,0.1061904761904762,0.2485714285714286,0.964845938375,0.257575757576,0.0606382978723,0.208485958486
3,"EugineNier: (D,)",2.65,0.69,17.0,1.0,0.6733333333333333,0.016666666666666666,0.08,0.23,0.984004795258,0,0.698165869219,0
4,Harrington,2.63666666667,0.8247619047619048,6.0,1.0,0.7328571428571428,0.09190476190476192,0.06571428571428574,0.10952380952380951,0.965037524953,0.622109752992,0.975396825397,0.236928994282
5,TF3,2.62952380952,0.6428571428571429,4.0,1.0,0.6247619047619047,0.01809523809523809,0.09952380952380954,0.25761904761904764,0.998410174881,0.5,0.247826086957,0
6,Firm But Fair,2.60714285714,0.8614285714285714,0.0,1.0,0.7504761904761904,0.11095238095238094,0.054285714285714284,0.08428571428571427,1.0,0,1.0,0.746021685813
7,Getzler,2.60666666667,0.8,0.0,1.0,0.7476190476190476,0.052380952380952375,0.040952380952380955,0.15904761904761905,0.966748428591,0.40349025974,0.790539321789,0.243056078244
8,Tit For Tat,2.60523809524,0.7866666666666666,0.0,1.0,0.7357142857142858,0.05095238095238096,0.0461904761904762,0.16714285714285715,1.0,0,1.0,0
9,Eatherley,2.59047619048,0.8695238095238095,0.0,1.0,0.7895238095238094,0.08000000000000002,0.02285714285714286,0.10761904761904763,1.0,0.454081682207,1.0,0.298763273763
10,Retaliate: 0.1,2.58285714286,0.6457142857142857,5.0,1.0,0.6304761904761905,0.015238095238095236,0.08428571428571428,0.27,1.0,0,0.0888888888889,0
11,Meta Majority Finite Memory: 86 players,2.56428571429,0.7623809523809524,2.0,1.0,0.7133333333333335,0.04904761904761906,0.04666666666666667,0.19095238095238093,1.0,0.037037037037,0.943977591036,0
12,WmAdams,2.52904761905,0.8285714285714286,0.0,1.0,0.7585714285714287,0.06999999999999999,0.020476190476190478,0.15095238095238095,1.0,0.615432098765,0.933333333333,0.272374881051
13,Dynamic Two Tits For Tat,2.51857142857,0.8228571428571428,0.5,1.0,0.7366666666666666,0.08619047619047618,0.03285714285714286,0.14428571428571427,0.971946242612,0.503905433647,0.573897117375,0.404370102471
14,Sneaky Tit For Tat,2.2880952381,0.7976190476190477,4.0,1.0,0.6209523809523808,0.17666666666666664,0.05571428571428571,0.14666666666666667,0.885508176991,0.719114345072,0.533333333333,0.810190413451
15,Calculator,2.24952380952,0.4480952380952381,14.5,1.0,0.3442857142857143,0.10380952380952382,0.16619047619047622,0.3857142857142857,0.893470907934,0,0.757189696516,0
16,"Gradual Killer: (D, D, D, D, D, C, C)",1.92333333333,0.4085714285714286,8.5,0.0,0.3461904761904762,0.06238095238095239,0.07333333333333333,0.518095238095238,1.0,0.691666666667,0.220238095238,0.092084833169
17,$\phi$,1.88380952381,0.7061904761904761,5.5,1.0,0.2766666666666666,0.42952380952380953,0.19,0.10380952380952378,0.419508146197,1.0,0.306094503858,1.0
18,SolutionB5,1.8619047619,0.32666666666666666,15.0,0.0,0.25523809523809526,0.07142857142857142,0.1057142857142857,0.5676190476190476,1.0,0,0.788503238911,0
19,ThueMorse,1.85142857143,0.5,6.5,0.0,0.14571428571428574,0.3542857142857143,0.2285714285714285,0.27142857142857146,0.323387291334,0.414131328258,0.626544648162,0.816285025648
20,"ZD-Mischief: 0.1, 0.0, 1",1.84047619048,0.13523809523809524,17.5,1.0,0.1080952380952381,0.027142857142857142,0.16285714285714284,0.7019047619047619,0.732802288085,0.716083916084,0.132899110714,0
21,Better and Better,1.64285714286,0.020476190476190478,16.5,0.0,0.0014285714285714286,0.01904761904761905,0.16476190476190478,0.8147619047619047,0,0.222222222222,0.0454545454545,0.0266300008255
