Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,PSO Gambler 1_1_1,2.6905,0.751,3.0,1.0,0.7165,0.03450000000000001,0.07300000000000001,0.17600000000000002,1.0,0.424609843938,0,0.130132718963
1,Nice Meta Winner Ensemble: 200 players,2.64,0.6525,5.0,1.0,0.6355,0.017,0.09649999999999999,0.251,0.9855681403,0.273015873016,0.1,0.0744288699017
2,NMWE Memory One: 35 players,2.6345,0.651,4.0,1.0,0.6325000000000001,0.0185,0.097,0.252,0.997326203209,0,0,0.207859578327
3,"Limited Retaliate 2: 0.08, 15",2.596,0.6645,4.5,1.0,0.6395,0.025,0.08549999999999999,0.25,0.991456582633,0,0.101912768031,0.0671396120122
4,Retaliate: 0.1,2.594,0.65,5.0,1.0,0.636,0.014,0.08400000000000002,0.266,1.0,0,0.0845410628019,0
5,White,2.5885,0.865,0.0,1.0,0.8004999999999999,0.0645,0.013000000000000001,0.122,1.0,0.866432748538,1.0,0
6,Champion,2.577,0.861,0.0,1.0,0.7939999999999999,0.06699999999999999,0.013999999999999999,0.12499999999999997,1.0,0.792800453515,1.0,0.0895238095238
7,RichardHufford,2.568,0.667,9.0,1.0,0.609,0.05800000000000001,0.10200000000000001,0.231,0.962199944921,0.60119047619,0.875116650349,0.0595334978387
8,"ZD-GEN-2: 0.125, 0.5, 3",2.567,0.8525,0.0,1.0,0.7745,0.078,0.024,0.12349999999999998,1.0,0.688058171987,0.64375,0.160424869816
9,Soft Go By Majority: 5,2.5575,0.763,1.0,1.0,0.6915,0.07150000000000001,0.0615,0.1755,1.0,0.645833333333,0.659663865546,0
10,Resurrection,2.553,0.7485,1.0,1.0,0.6864999999999999,0.062,0.0605,0.191,1.0,0,0.875,0
11,"ZD-GTFT-2: 0.25, 0.5",2.5515,0.8225,0.0,1.0,0.7459999999999999,0.0765,0.03400000000000001,0.14350000000000002,1.0,0.109535904361,1.0,0.225119186369
12,Eventual Cycle Hunter,2.47,0.895,1.0,1.0,0.751,0.14400000000000002,0.028000000000000008,0.07700000000000001,0.995359174964,0.983552631579,0.138888888889,0.175
13,Firm But Fair,2.466,0.829,0.0,1.0,0.6990000000000001,0.13,0.0495,0.12150000000000001,1.0,0,1.0,0.695519713262
14,Meta Mixer: 200 players,2.1045,0.5345,10.0,0.9,0.36300000000000004,0.17150000000000004,0.13749999999999998,0.32799999999999996,0.762900057061,0.335587953001,0.638508936993,0.40990013346
15,Hard Go By Majority: 20,2.059,0.363,13.5,0.0,0.28400000000000003,0.079,0.14250000000000002,0.49450000000000005,1.0,0.678571428571,0.705192171871,0
16,Handshake,1.896,0.068,18.0,1.0,0.064,0.003999999999999999,0.19299999999999995,0.739,0.979166666667,0,0,1.0
17,Random: 0.1,1.893,0.1035,10.0,0.175,0.025500000000000002,0.07800000000000003,0.22999999999999998,0.6665,0.225,0.19568024568,0.184724858171,0.105761192016
18,CollectiveStrategy,1.8815,0.0685,18.0,1.0,0.06400000000000002,0.0045,0.18950000000000003,0.742,0.979166666667,0,0,0.507042253521
19,Pun1,1.792,0.681,4.5,0.0,0.349,0.332,0.10650000000000001,0.21249999999999997,1.0,0.325833333333,1.0,1.0
20,Meta Minority: 200 players,1.6555,0.653,8.0,0.0,0.1355,0.5175000000000001,0.22549999999999995,0.12150000000000002,0.469126625009,1.0,0,1.0
