Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,EvolvedLookerUp2_2_2,2.80892857143,0.7628571428571429,5.5,1.0,0.6825,0.08035714285714288,0.1310714285714286,0.10607142857142861,0.895410198636,0.438871074746,0.55172275641,0.89452124936
1,Evolved ANN 5 Noise 05,2.75714285714,0.8621428571428571,4.0,1.0,0.8035714285714286,0.058571428571428566,0.05214285714285715,0.08571428571428572,0.991987179487,0.898313492063,0.5375,0.053324318233
2,"BackStabber: (D, D)",2.75071428571,0.7360714285714286,20.0,1.0,0.7075,0.028571428571428567,0.09107142857142857,0.17285714285714285,0.985273123879,0.8125,0,0
3,"DoubleCrosser: (D, D)",2.74607142857,0.7264285714285714,20.0,1.0,0.6975000000000001,0.028928571428571418,0.09500000000000001,0.17857142857142855,0.984382441829,0.818055555556,0.333333333333,0
4,MEM2,2.73107142857,0.6542857142857142,6.5,1.0,0.6417857142857142,0.012500000000000004,0.115,0.23071428571428573,0.998461538462,0.416666666667,0.382150537634,0
5,Fool Me Once,2.73071428571,0.7,6.0,1.0,0.6807142857142857,0.019285714285714285,0.09714285714285716,0.20285714285714287,1.0,0.642857142857,0,0
6,Weiner,2.72,0.7842857142857143,4.0,1.0,0.7471428571428572,0.03714285714285716,0.06571428571428573,0.15,1.0,0.34,0.670730763008,0
7,"EugineNier: (D,)",2.7075,0.6942857142857143,22.0,1.0,0.6739285714285715,0.02035714285714286,0.09500000000000001,0.21071428571428566,0.986035967579,0,0.52040200138,0
8,Inverse Punisher,2.6625,0.65,8.0,1.0,0.6260714285714285,0.02392857142857143,0.10857142857142857,0.2414285714285714,1.0,0,0.171672999651,0
9,MoreGrofman,2.66178571429,0.7539285714285714,5.0,1.0,0.7214285714285714,0.03250000000000001,0.06285714285714286,0.18321428571428575,0.970127033788,0.742591927177,0.333937198068,0
10,Eatherley,2.64035714286,0.8925,0.0,1.0,0.8028571428571428,0.08964285714285715,0.031071428571428583,0.07642857142857144,1.0,0.587478152297,1.0,0.304288478164
11,Tit For Tat,2.62392857143,0.7867857142857143,0.0,1.0,0.7092857142857142,0.07750000000000001,0.07071428571428572,0.14250000000000002,1.0,0,1.0,0
12,Once Bitten,2.61285714286,0.7946428571428571,3.0,1.0,0.7467857142857143,0.04785714285714287,0.041785714285714294,0.16357142857142856,1.0,0.720804988662,0.25,0.121756002911
13,Resurrection,2.61214285714,0.78,0.5,1.0,0.7021428571428572,0.07785714285714286,0.07142857142857144,0.14857142857142858,1.0,0,0.986363636364,0
14,Getzler,2.595,0.7896428571428571,2.0,1.0,0.7253571428571428,0.0642857142857143,0.052142857142857144,0.1582142857142857,0.966764393317,0.436853230402,0.725110781474,0.140715004586
15,Davis: 10,2.5925,0.6807142857142857,7.0,1.0,0.6396428571428571,0.04107142857142858,0.08857142857142858,0.23071428571428576,0.972217566989,0.925288600289,0,0
16,Hard Tit For 2 Tats,2.54464285714,0.8221428571428572,0.0,1.0,0.744642857142857,0.07749999999999999,0.03321428571428571,0.14464285714285713,1.0,0.706885663356,0.322222222222,0.649954627949
17,Colbert,2.41535714286,0.8285714285714286,7.0,1.0,0.6632142857142858,0.16535714285714287,0.06357142857142857,0.10785714285714285,0.969641259524,0.688993512835,0.866121212121,0.559595959596
18,SolutionB5,2.32107142857,0.5132142857142857,21.5,0.0,0.44857142857142857,0.06464285714285715,0.12214285714285719,0.3646428571428571,1.0,0,0.836040919991,0
19,Remorseful Prober: 0.1,2.2775,0.5139285714285714,14.5,1.0,0.39571428571428574,0.11821428571428573,0.15107142857142855,0.33499999999999996,0.874563163873,0,0.917020476146,0.55151429855
20,Hesitant QLearner,2.26785714286,0.9196428571428571,5.0,1.0,0.6882142857142857,0.23142857142857137,0.030714285714285725,0.04964285714285715,0.954585013668,0.947227123062,0.957619047619,0.701787725843
21,Prober,2.21321428571,0.44535714285714284,11.5,0.0,0.36,0.08535714285714287,0.14464285714285713,0.41,0.817166666667,0.586736129827,0.720867136978,0.525625
22,"ZD-SET-2: 0.25, 0.0, 2",1.93678571429,0.42678571428571427,10.5,1.0,0.23785714285714285,0.1889285714285715,0.16249999999999995,0.41071428571428564,0.737609263389,0.265717091001,0.512353164699,0.282103308919
23,"ZD-Extort-2 v2: 0.125, 0.5, 1",1.92785714286,0.29678571428571426,22.5,1.0,0.23535714285714285,0.061428571428571443,0.12964285714285714,0.5735714285714285,0.847710395139,0.445673234811,0.409175630767,0
24,Hopeless,1.77821428571,0.7582142857142857,6.0,0.446428571429,0.23357142857142854,0.5246428571428572,0.20892857142857135,0.03285714285714286,0,1.0,1.0,1.0
25,ThueMorseInverse,1.77357142857,0.5,8.5,1.0,0.15500000000000003,0.34500000000000003,0.20214285714285715,0.2978571428571429,0.3307185427,0.362655849578,0.58769974049,0.755178054003
26,Cycler DDC,1.72571428571,0.32,11.5,0.0,0.048571428571428585,0.27142857142857146,0.22499999999999995,0.45499999999999996,0,0,0.426621235072,0.638009143509
27,Meta Winner Memory One: 35 players,1.69571428571,0.02,27.0,1.0,0.017142857142857144,0.0028571428571428563,0.16607142857142848,0.8139285714285714,0,0,0,0
28,Fortress3,1.68857142857,0.29178571428571426,10.0,0.0,0.05964285714285714,0.23214285714285718,0.2003571428571428,0.5078571428571429,1.0,0,0,0.459350863019
