Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,NMWE Stochastic: 62 players,2.9764516129,0.6670967741935484,7.5,1.0,0.6519354838709678,0.01516129032258065,0.17193548387096774,0.16096774193548388,0.970695970696,0.454365079365,0.0793650793651,0.129759082538
1,NMWE Deterministic: 138 players,2.9635483871,0.6619354838709678,7.0,1.0,0.6506451612903226,0.01129032258064516,0.16838709677419353,0.1696774193548387,0.988034188034,0.333333333333,0,0.0752661998028
2,PSO Gambler 1_1_1,2.95967741935,0.7561290322580645,6.5,1.0,0.7254838709677419,0.030645161290322583,0.13483870967741937,0.10903225806451614,1.0,0.487474120083,0,0.180537873316
3,Evolved FSM 4,2.92741935484,0.8048387096774193,4.0,1.0,0.7232258064516128,0.08161290322580646,0.1406451612903226,0.05451612903225806,0.975701459035,0.458459295602,0,0.858024691358
4,Winner12,2.9264516129,0.7416129032258064,6.0,1.0,0.7151612903225806,0.02645161290322581,0.13064516129032258,0.12774193548387097,1.0,0.638888888889,0,0.366725023343
5,"DoubleCrosser: (D, D)",2.90516129032,0.717741935483871,26.0,1.0,0.6932258064516129,0.024516129032258055,0.1358064516129032,0.14645161290322578,0.98359929078,0.795454545455,0,0
6,"EugineNier: (D,)",2.86064516129,0.752258064516129,26.0,1.0,0.7341935483870969,0.018064516129032256,0.1025806451612903,0.1451612903225806,0.98509993809,0,0.604550600167,0
7,"Limited Retaliate 2: 0.08, 15",2.83064516129,0.7274193548387097,7.0,1.0,0.7038709677419355,0.023548387096774193,0.11161290322580646,0.16096774193548388,0.979885057471,0,0.0718273756624,0.0677787006275
8,"Stein and Rapoport: 0.05: (D, D)",2.81838709677,0.7851612903225806,24.5,1.0,0.7499999999999999,0.03516129032258065,0.08838709677419354,0.12645161290322576,0.975354848724,0.543043478261,0.48678258929,0
9,Punisher,2.81516129032,0.7229032258064516,7.5,1.0,0.7019354838709677,0.020967741935483876,0.10806451612903226,0.16903225806451613,1.0,0,0.121218305504,0
10,Level Punisher,2.77741935484,0.7745161290322581,6.0,1.0,0.7229032258064516,0.05161290322580646,0.09580645161290323,0.1296774193548387,0.99454887218,0.883776019302,0.152542372881,0
11,Weiner,2.74483870968,0.8267741935483871,3.0,1.0,0.7948387096774193,0.03193548387096775,0.0467741935483871,0.1264516129032258,1.0,0.26875,0.762390289449,0
12,Soft Grudger,2.73,0.8503225806451613,4.5,1.0,0.7874193548387097,0.06290322580645162,0.05451612903225807,0.09516129032258065,1.0,0.452558401351,0.284722222222,0.293080354462
13,Borufsen,2.70580645161,0.8154838709677419,2.5,1.0,0.7638709677419354,0.05161290322580645,0.05741935483870968,0.1270967741935484,1.0,0.105555555556,0.796305239848,0.180966722623
14,Dynamic Two Tits For Tat,2.67677419355,0.86,1.5,1.0,0.8038709677419354,0.05612903225806453,0.031290322580645166,0.10870967741935486,0.961198601804,0.52921041921,0.543810436052,0.393899923606
15,Thumper,2.6764516129,0.8045161290322581,4.0,1.0,0.7706451612903226,0.033870967741935494,0.04225806451612904,0.15322580645161293,1.0,0,0.727678571429,0
16,Meta Majority Long Memory: 114 players,2.6664516129,0.8051612903225807,4.0,1.0,0.7696774193548386,0.03548387096774194,0.04064516129032258,0.15419354838709676,0.994495881024,0.583333333333,0.877988329238,0
17,VeryBad,2.65677419355,0.854516129032258,2.0,1.0,0.802258064516129,0.052258064516129035,0.026129032258064518,0.11935483870967742,0.983333333333,0.726364234057,0.755952380952,0
18,Contrite Tit For Tat,2.64387096774,0.8132258064516129,0.0,1.0,0.7725806451612902,0.04064516129032258,0.03483870967741936,0.15193548387096772,1.0,0,1.0,0
19,Soft Go By Majority: 40,2.61258064516,0.8203225806451613,2.0,1.0,0.7683870967741936,0.051935483870967754,0.03193548387096774,0.14774193548387096,1.0,0.740159605509,0.668544120157,0
20,Cycle Hunter,2.38903225806,0.9593548387096774,1.5,1.0,0.7406451612903225,0.21870967741935482,0.03161290322580645,0.009032258064516128,0.99377394636,0.990384615385,0,0
21,Sneaky Tit For Tat,2.23225806452,0.7329032258064516,3.5,1.0,0.5225806451612903,0.21032258064516135,0.09935483870967743,0.16774193548387098,0.852679058102,0.631344109711,0.678518518519,0.696722795195
22,Meta Hunter Aggressive: 7 players,2.20677419355,0.4841935483870968,12.0,1.0,0.23032258064516126,0.2538709677419355,0.25,0.2658064516129033,0.712566542503,0.875429938204,0.249342205674,0.327587153179
23,SolutionB5,2.07419354839,0.47419354838709676,20.5,0.0,0.4309677419354839,0.04322580645161291,0.06387096774193551,0.4619354838709678,1.0,0,0.873604864235,0
24,Opposite Grudger,2.06483870968,0.9167741935483871,6.5,0.0,0.6351612903225807,0.2816129032258064,0.019032258064516135,0.06419354838709677,1.0,1.0,1.0,0
25,Meta Winner Long Memory: 114 players,2.05677419355,0.02,29.5,1.0,0.016129032258064523,0.003870967741935485,0.25709677419354837,0.7229032258064517,0,0,0,0
26,"ZD-Extort-4: 0.23529411764705882, 0.25, 1",1.94838709677,0.20806451612903226,25.5,1.0,0.16483870967741926,0.04322580645161291,0.1654838709677419,0.6264516129032258,0.645240777134,0,0.476410778157,0
27,Better and Better,1.92419354839,0.027419354838709678,21.5,0.0,0.008387096774193548,0.019032258064516135,0.23161290322580635,0.740967741935484,0.25,0.258333333333,0.0886743716913,0.0294595963717
28,EasyGo,1.83129032258,0.9180645161290323,2.0,0.0,0.4996774193548387,0.4183870967741935,0.06258064516129035,0.019354838709677427,1.0,1.0,0,1.0
29,Random: 0.3,1.81064516129,0.3035483870967742,10.5,0.435483870968,0.0961290322580645,0.2074193548387097,0.20645161290322578,0.49,0.36965026034,0.282481459843,0.359562519263,0.309991397273
30,Bully,1.64096774194,0.6380645161290323,8.0,0.0,0.10935483870967745,0.5287096774193548,0.23774193548387093,0.12419354838709679,0,1.0,0,1.0
31,Hopeless,1.58258064516,0.7887096774193548,5.5,0.41935483871,0.20290322580645162,0.5858064516129032,0.19064516129032258,0.02064516129032259,0,1.0,1.0,1.0
