Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Nice Meta Winner: 200 players,3.076,0.5625,8.0,1.0,0.5534999999999999,0.009,0.24450000000000002,0.193,1.0,0,0,0
1,Meta Hunter: 6 players,3.075,0.682,7.0,1.0,0.627,0.05499999999999999,0.219,0.099,0.830636687874,0.896649029982,0.120747180451,0.424603174603
2,Davis: 10,2.974,0.64,7.0,1.0,0.59,0.049999999999999996,0.211,0.149,0.967251461988,0.91975308642,0,0
3,Retaliate 2: 0.08,2.941,0.604,8.0,1.0,0.583,0.020999999999999998,0.199,0.197,1.0,0,0.0654427736007,0
4,Meta Majority Long Memory: 114 players,2.848,0.825,5.5,1.0,0.7169999999999999,0.10800000000000001,0.1305,0.0445,0.988106875204,0,0.858237821976,0
5,Soft Joss: 0.9,2.808,0.8825,0.0,1.0,0.7855000000000001,0.097,0.08349999999999999,0.034,1.0,0.111635666553,1.0,0.11
6,Contrite Tit For Tat,2.803,0.846,0.0,1.0,0.7230000000000001,0.123,0.12,0.034,1.0,0,1.0,0
7,Adaptive Tit For Tat: 0.5,2.802,0.8465,0.0,1.0,0.7234999999999999,0.123,0.11950000000000001,0.034,1.0,0,1.0,0
8,Yamachi,2.783,0.855,2.0,1.0,0.758,0.097,0.091,0.054000000000000006,0.828844119621,0.738215488215,0.696035431717,0.566403834261
9,Soft Go By Majority: 40,2.691,0.897,0.0,1.0,0.748,0.149,0.086,0.017,1.0,0.526770708283,0.8125,0
10,Hopeless,2.484,0.652,10.5,0.45,0.344,0.30799999999999994,0.2759999999999999,0.072,0,1.0,1.0,1.0
11,Bully,2.466,0.467,10.0,0.0,0.16499999999999998,0.302,0.3595,0.17350000000000002,0,1.0,0,1.0
12,Nydegger,2.4555,0.8835,3.0,1.0,0.671,0.2125,0.08149999999999999,0.034999999999999996,0.997442455243,0.929173724826,0.691666666667,0.854166666667
13,GTFT: 0.9,2.449,0.9775,0.0,1.0,0.7955000000000001,0.18200000000000005,0.010000000000000002,0.012500000000000002,1.0,0.874162982616,1.0,0.916666666667
14,Tester,2.437,0.6275,5.0,0.0,0.5115000000000001,0.11599999999999999,0.1325,0.24,0.899887398358,0.563055029704,1.0,0.682959401709
15,Ripoff,2.4295,0.572,4.5,0.0,0.45649999999999996,0.1155,0.158,0.27,0.913009669653,0.65028379773,1.0,0.403901882109
16,ThueMorseInverse,2.39,0.5,12.0,1.0,0.244,0.256,0.2895,0.2105,0.335492575235,0.40353360582,0.606559076218,0.834775922018
17,Anti Tit For Tat,2.22,0.528,8.0,1.0,0.178,0.3499999999999999,0.30349999999999994,0.1685,0,1.0,0,1.0
18,$\pi$,2.167,0.7915,7.0,1.0,0.39749999999999996,0.394,0.19149999999999998,0.016999999999999998,0.554077665254,1.0,0.868539049027,1.0
19,Hard Go By Majority,2.146,0.4995,10.0,0.0,0.27249999999999996,0.227,0.207,0.2935,1.0,0.835714285714,0.820553633218,0
20,Pun1,1.882,0.697,4.0,0.0,0.337,0.36,0.142,0.161,1.0,0.453571428571,1.0,1.0
