Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Evolved HMM 5,3.05166666667,0.7411111111111112,4.0,1.0,0.7072222222222222,0.033888888888888885,0.16777777777777778,0.0911111111111111,1.0,0.570555555556,0,0.177308417281
1,Fool Me Once,3.01444444444,0.6933333333333334,4.0,1.0,0.6788888888888889,0.014444444444444446,0.16777777777777778,0.1388888888888889,1.0,0.571428571429,0,0
2,EvolvedLookerUp2_2_2,2.99111111111,0.7166666666666667,4.5,1.0,0.6744444444444445,0.042222222222222223,0.1711111111111111,0.11222222222222222,0.879540598291,0.454831932773,0.6875,0.827956989247
3,Revised Downing: True,2.94722222222,0.725,3.0,1.0,0.69,0.035,0.15055555555555555,0.12444444444444445,0.998355263158,0.688888888889,0,0.857142857143
4,Evolved FSM 4,2.93666666667,0.7522222222222222,3.5,1.0,0.6777777777777777,0.07444444444444444,0.1638888888888889,0.08388888888888889,0.895721925134,0.444444444444,0,0.622631848438
5,"Limited Retaliate 2: 0.08, 15",2.83388888889,0.6672222222222223,5.0,1.0,0.6388888888888888,0.028333333333333335,0.1461111111111111,0.18666666666666665,0.984375,0,0.071679197995,0.0844609861683
6,Cave,2.71555555556,0.865,2.0,1.0,0.7927777777777778,0.07222222222222223,0.050555555555555555,0.08444444444444445,1.0,0.428637566138,0.760837542088,0.266520467836
7,Slow Tit For Two Tats 2,2.71111111111,0.8672222222222222,0.0,1.0,0.8016666666666666,0.06555555555555556,0.043333333333333335,0.08944444444444444,1.0,0.702614379085,0.416666666667,0
8,Soft Joss: 0.9,2.70277777778,0.8555555555555555,0.0,1.0,0.7861111111111112,0.06944444444444446,0.05000000000000001,0.09444444444444447,1.0,0.135434740698,1.0,0.314372119816
9,Soft Go By Majority: 20,2.66166666667,0.8305555555555556,0.0,1.0,0.7255555555555555,0.10500000000000001,0.0788888888888889,0.09055555555555556,1.0,0.473868075658,0.684126984127,0
10,WmAdams,2.65833333333,0.8522222222222222,1.0,1.0,0.773888888888889,0.07833333333333334,0.04722222222222223,0.10055555555555558,1.0,0.511311797446,0.884615384615,0.41130952381
11,Two Tits For Tat,2.63,0.7144444444444444,5.0,1.0,0.6733333333333333,0.04111111111111112,0.08111111111111112,0.20444444444444443,1.0,0,0.422187822497,0
12,Hard Go By Majority: 20,2.37833333333,0.6422222222222222,13.0,0.0,0.5261111111111112,0.11611111111111111,0.11055555555555557,0.24722222222222223,1.0,0.714761904762,0.841322863987,0
13,Raider,2.37222222222,0.36777777777777776,7.5,0.0,0.3088888888888889,0.05888888888888889,0.2033333333333334,0.42888888888888893,0.966447155785,0.494139433551,0.557936507937,0.356732864713
14,Knowledgeable Worse and Worse,2.21388888889,0.4761111111111111,10.5,0.944444444444,0.26555555555555554,0.21055555555555555,0.22333333333333336,0.3005555555555556,0.691025769297,0.514325654405,0.437010434173,0.292168721337
15,Meta Winner Long Memory: 114 players,2.19444444444,0.02,17.0,1.0,0.016666666666666666,0.003333333333333333,0.2911111111111111,0.6888888888888888,0,0,0,0
16,AntiCycler,1.61611111111,0.8,5.0,1.0,0.34166666666666673,0.4583333333333334,0.09777777777777778,0.10222222222222224,0.73957182097,0.742047622146,0.835176999275,0.979861111111
17,Bully,1.61,0.6483333333333333,6.5,0.0,0.0972222222222222,0.5511111111111111,0.2416666666666666,0.10999999999999997,0,1.0,0,1.0
18,Anti Tit For Tat,1.32444444444,0.7166666666666667,5.0,1.0,0.11444444444444445,0.6022222222222222,0.17444444444444446,0.10888888888888888,0,1.0,0,1.0
