Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Meta Winner: 8 players,2.7896,0.6924,7.0,1.0,0.6796,0.0128,0.11080000000000002,0.1968,0.972428122192,0.355555555556,0.0434782608696,0.0539188338857
1,TF3,2.7864,0.704,6.5,1.0,0.6888000000000001,0.0152,0.10600000000000001,0.19000000000000003,0.954403261491,0.604938271605,0.182225063939,0.104166666667
2,"Limited Retaliate 2: 0.08, 15",2.7752,0.7168,7.0,1.0,0.6968,0.019999999999999997,0.10039999999999999,0.18280000000000002,0.98814229249,0,0.0813224637681,0.0661548108635
3,Soft Grudger,2.748,0.8432,3.0,1.0,0.7768,0.0664,0.06520000000000001,0.0916,1.0,0.440659340659,0.271136173768,0.294768170426
4,Forgetful Grudger,2.7476,0.7144,7.0,1.0,0.7028,0.011600000000000001,0.08839999999999999,0.1972,1.0,0,0.120381446039,0
5,Math Constant Hunter,2.7472,0.8384,3.5,1.0,0.7648,0.0736,0.0728,0.0888,0.905649753814,0.823201058201,0.198214285714,0.430200713135
6,Revised Downing: True,2.7436,0.8604,2.5,1.0,0.7848,0.07560000000000001,0.06240000000000001,0.07720000000000002,1.0,0.947285353535,0,1.0
7,Evolved ANN 5 Noise 05,2.7312,0.842,4.0,1.0,0.7676,0.0744,0.06760000000000001,0.0904,0.990285714286,0.881032547699,0.0991488382793,0.0178571428571
8,Two Tits For Tat,2.7196,0.7272,7.0,1.0,0.7036,0.023600000000000003,0.084,0.1888,1.0,0,0.275180035651,0
9,Firm But Fair,2.6876,0.866,0.0,1.0,0.7455999999999999,0.1204,0.07919999999999999,0.054799999999999995,1.0,0,1.0,0.789756730198
10,Grofman,2.666,0.8844,1.0,1.0,0.7792,0.1052,0.0532,0.06239999999999999,1.0,0.31197386618,0.371471581876,0.958838383838
11,Worse and Worse 2,2.6396,0.7088,12.5,1.0,0.5508,0.15800000000000003,0.17400000000000004,0.1172,0.845963670013,0.479887177952,0.653668117926,0.502027913607
12,Champion,2.636,0.9084,0.0,1.0,0.8012,0.1072,0.0352,0.056400000000000006,1.0,0.615005604469,1.0,0.142956660198
13,"N Tit(s) For M Tat(s): 3, 2",2.6216,0.8804,0.5,1.0,0.7972,0.0832,0.027600000000000003,0.092,1.0,0.791150981037,0.27095959596,0.5
14,Soft Go By Majority: 40,2.606,0.9024,1.0,1.0,0.8068,0.0956,0.021999999999999995,0.07559999999999999,1.0,0.86983974359,0.75,0
15,Soft Go By Majority: 20,2.588,0.9016,1.0,1.0,0.8016,0.10000000000000002,0.021200000000000004,0.0772,1.0,0.836111111111,0.643518518519,0
16,GTFT: 0.9,2.5604,0.9824,0.0,1.0,0.8363999999999999,0.146,0.0084,0.0092,1.0,0.887728020228,1.0,0.866666666667
17,Calculator,2.5092,0.4364,18.0,1.0,0.3392,0.0972,0.23199999999999996,0.33159999999999995,0.920116162287,0,0.653292490356,0
18,Random Tit for Tat: 0.5,2.4736,0.6024,12.5,1.0,0.4328,0.16960000000000006,0.19440000000000002,0.2032,0.746147228436,0.338801939667,0.914942927443,0.314883120559
19,Alternator Hunter,2.46,0.9648,1.0,1.0,0.7847999999999999,0.17999999999999997,0.017599999999999998,0.017599999999999998,1.0,0.962962962963,0,0
20,DoubleResurrection,2.43,0.5804,15.0,1.0,0.41999999999999993,0.16040000000000001,0.18760000000000004,0.23200000000000004,0.854505129198,0,1.0,0.16974011827
21,ThueMorse,2.32,0.5,11.5,0.0,0.21839999999999993,0.2816,0.2911999999999999,0.20880000000000007,0.316999402927,0.431252790971,0.725163900243,0.76392555084
22,Meta Winner Deterministic: 138 players,2.216,0.02,25.0,1.0,0.018400000000000003,0.0015999999999999999,0.29519999999999996,0.6848000000000001,0,0,0,0
23,Alternator,2.1084,0.5,11.0,1.0,0.18679999999999997,0.3131999999999999,0.26199999999999996,0.23800000000000004,0,0,1.0,1.0
24,"Bush Mosteller: 0.5, 0.5, 3.0, 0.5",2.1036,0.342,13.0,0.36,0.16720000000000002,0.17480000000000004,0.23600000000000002,0.42199999999999993,0.49163644855,0.294064927885,0.345850697996,0.329843423316
25,$\pi$,2.0864,0.7904,7.0,1.0,0.376,0.4144000000000001,0.1872,0.02240000000000001,0.650857999191,1.0,0.799812112181,1.0
