Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,"BackStabber: (D, D)",2.95777777778,0.6472222222222223,15.0,1.0,0.615,0.03222222222222222,0.19,0.16277777777777777,0.986493533584,0.78125,0,0
1,Evolved FSM 4,2.88,0.7355555555555555,4.0,1.0,0.6222222222222222,0.11333333333333334,0.18722222222222223,0.07722222222222222,0.901628151261,0.418895622896,0,0.785953177258
2,"Limited Retaliate: 0.1, 20",2.74,0.6755555555555556,5.0,1.0,0.6511111111111112,0.02444444444444445,0.11555555555555556,0.2088888888888889,0.998511904762,0,0.0988370927318,0.0449938429478
3,Two Tits For Tat,2.605,0.7277777777777777,4.5,1.0,0.6961111111111111,0.03166666666666667,0.061111111111111116,0.2111111111111111,1.0,0,0.416666666667,0
4,WmAdams,2.55555555556,0.8466666666666667,0.0,1.0,0.7688888888888888,0.07777777777777778,0.02388888888888889,0.12944444444444445,1.0,0.623417588268,0.791666666667,0.41844709166
5,Grofman,2.54,0.8916666666666667,0.5,1.0,0.775,0.11666666666666667,0.02666666666666667,0.08166666666666667,1.0,0.371136303984,0.52850877193,0.884065068108
6,Soft Go By Majority: 10,2.52555555556,0.8055555555555556,0.0,1.0,0.72,0.08555555555555557,0.042777777777777776,0.15166666666666667,1.0,0.840075790076,0.428787878788,0
7,Meta Majority: 200 players,2.525,0.7455555555555555,1.5,1.0,0.6983333333333335,0.04722222222222223,0.043888888888888894,0.21055555555555552,1.0,0,0.945054945055,0
8,Resurrection,2.51111111111,0.7233333333333334,1.5,1.0,0.6811111111111111,0.04222222222222224,0.04777777777777778,0.2288888888888889,1.0,0,0.8,0
9,GTFT: 0.33,2.50222222222,0.8472222222222222,0.0,1.0,0.735,0.11222222222222222,0.036111111111111115,0.11666666666666667,1.0,0.281966115091,1.0,0.370457866686
10,Defector,2.49111111111,0.0,18.0,0.0,0.0,0.0,0.37277777777777765,0.6272222222222223,0,0,0,0
11,Stochastic Cooperator,2.36666666667,0.615,8.5,1.0,0.4627777777777778,0.15222222222222218,0.14833333333333332,0.23666666666666666,0.928685700496,0.304280924591,0.296874671222,0.453511944858
12,GTFT: 0.9,2.31777777778,0.97,0.0,1.0,0.7566666666666667,0.21333333333333335,0.0044444444444444444,0.025555555555555557,1.0,0.831517509673,1.0,0.771088435374
13,Negation,2.23555555556,0.52,8.5,0.305555555556,0.14666666666666664,0.3733333333333333,0.3288888888888889,0.1511111111111111,0,1.0,0,1.0
14,"ZD-Extort-4: 0.23529411764705882, 0.25, 1",2.22388888889,0.24944444444444444,15.0,1.0,0.19777777777777775,0.05166666666666667,0.22,0.5305555555555556,0.632134285113,0,0.484335148782,0
15,Knowledgeable Worse and Worse,2.21666666667,0.4866666666666667,9.5,0.944444444444,0.29444444444444445,0.1922222222222222,0.205,0.30833333333333335,0.688234483927,0.52549410339,0.407665035703,0.353757362697
16,Winner21,2.14777777778,0.40166666666666667,14.0,0.0,0.3438888888888889,0.05777777777777779,0.12944444444444447,0.46888888888888886,1.0,0,0.654598992896,0.0302248677249
17,$\phi$,2.06055555556,0.6683333333333333,6.0,1.0,0.25555555555555554,0.41277777777777774,0.2405555555555556,0.0911111111111111,0.43461279752,1.0,0.270622777383,1.0
18,Cooperator Hunter,2.05,0.9283333333333333,3.0,1.0,0.583888888888889,0.3444444444444444,0.05666666666666667,0.014999999999999998,0.954168161101,1.0,0,1.0
