Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Evolved HMM 5,2.758125,0.79625,2.0,1.0,0.7556249999999999,0.040625,0.071875,0.131875,0.99875,0.625997150997,0,0.17328054481
1,GraaskampKatzen,2.72875,0.736875,4.0,1.0,0.7068749999999999,0.03,0.08625000000000001,0.176875,1.0,0,0.561456400742,0
2,Spiteful Tit For Tat,2.724375,0.75,3.0,1.0,0.708125,0.041875,0.0875,0.16249999999999998,1.0,0,0.814814814815,0
3,Meta Winner: 8 players,2.71625,0.626875,6.0,1.0,0.611875,0.015,0.12687500000000002,0.24625000000000002,0.997668997669,0.25,0.263888888889,0.0277068910238
4,Davis: 10,2.694375,0.663125,4.0,1.0,0.6224999999999999,0.04062500000000001,0.12250000000000001,0.21437499999999998,0.960740740741,0.894557823129,0,0
5,Soft Go By Majority,2.6625,0.813125,1.5,1.0,0.736875,0.07625,0.06625,0.12062500000000001,1.0,0.889401709402,0.777777777778,0
6,Forgetful Grudger,2.6575,0.661875,6.0,1.0,0.6481250000000001,0.01375,0.09375,0.24437499999999998,1.0,0,0.12138047138,0
7,Once Bitten,2.613125,0.80375,3.0,1.0,0.753125,0.050624999999999996,0.039375,0.156875,1.0,0.68253968254,0.102756892231,0.02921108742
8,Inverse,2.5775,0.69375,6.0,1.0,0.6487499999999999,0.045000000000000005,0.08125,0.22499999999999998,0.992156862745,0,0.569221823498,0
9,Math Constant Hunter,2.565,0.831875,2.5,1.0,0.690625,0.14125000000000001,0.08125,0.08687500000000001,0.913774626933,0.919949760959,0.191025641026,0.193671143671
10,Prober 2,2.149375,0.568125,2.5,0.0,0.4699999999999999,0.09812500000000003,0.07687500000000003,0.355,1.0,0.569736324282,1.0,0.67816091954
11,Stochastic WSLS: 0.05,1.995,0.619375,3.0,1.0,0.368125,0.25125,0.12750000000000003,0.25312499999999993,0.952231230555,0.0845944554545,0.102376789877,0.953476174293
12,Opposite Grudger,1.975625,0.97375,3.0,0.0,0.623125,0.35062499999999996,0.02,0.00625,1.0,1.0,1.0,0
13,Fortress4,1.94625,0.190625,6.0,0.0,0.038125000000000006,0.15250000000000002,0.255625,0.55375,1.0,0,0,0.31664162458
14,"ZD-Extortion: 0.2, 0.1, 1",1.91875,0.13875,14.5,1.0,0.09250000000000001,0.046250000000000006,0.19499999999999998,0.6662500000000001,0.565628201348,0.296957671958,0.327092810254,0
15,"Bush Mosteller: 0.5, 0.5, 3.0, 0.5",1.84875,0.3225,5.0,0.40625,0.12625,0.19624999999999998,0.198125,0.47937499999999994,0.571394097245,0.250902023577,0.351129481695,0.293673332097
16,Cycler DC,1.825625,0.5,2.0,0.0,0.11437500000000002,0.38562500000000005,0.24562500000000004,0.25437499999999996,0,0,1.0,1.0
