Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Nice Meta Winner Ensemble: 200 players,2.8628,0.6532,7.0,1.0,0.644,0.009199999999999998,0.146,0.20079999999999998,0.943362193362,0.25,0.0333333333333,0.0448046066253
1,Evolved ANN,2.834,0.7556,5.0,1.0,0.7368,0.018800000000000004,0.09480000000000002,0.1496,1.0,0.633650793651,0.434722222222,0
2,EvolvedLookerUp2_2_2,2.8148,0.7652,5.0,1.0,0.7288,0.0364,0.0984,0.1364,0.87520406081,0.462433862434,0.766666666667,0.745169082126
3,Forgetful Grudger,2.8064,0.7368,6.0,1.0,0.7223999999999999,0.0144,0.094,0.1692,1.0,0,0.136796536797,0
4,Davis: 10,2.7948,0.7412,4.5,1.0,0.7007999999999999,0.04039999999999999,0.10839999999999998,0.15039999999999998,0.978546441065,0.947953216374,0,0
5,PSO Gambler Mem1,2.7944,0.804,3.5,1.0,0.7504000000000001,0.05360000000000001,0.08680000000000002,0.10920000000000002,1.0,0.637975142142,0,0.253622768467
6,PSO Gambler 2_2_2 Noise 05,2.7892,0.7852,3.5,1.0,0.7247999999999999,0.06040000000000001,0.1,0.1148,0.836291486291,0.528392888576,0.592931245774,0.508947555772
7,Soft Grudger,2.7812,0.8372,4.0,1.0,0.7736,0.0636,0.07440000000000001,0.08839999999999999,1.0,0.412249737519,0.342156862745,0.308336707152
8,Shubik,2.7808,0.7832,4.5,1.0,0.7496,0.0336,0.0788,0.138,1.0,0,0.569449300699,0
9,More Tideman and Chieruzzi,2.7272,0.7436,4.0,1.0,0.7036,0.039999999999999994,0.08999999999999998,0.1664,1.0,0.345238095238,0.564354727398,0.0845401174168
10,Meta Majority Long Memory: 114 players,2.7052,0.798,4.5,1.0,0.7416,0.05640000000000001,0.06960000000000001,0.13240000000000002,0.998456790123,0,0.789129627365,0
11,Soft Go By Majority,2.6732,0.8232,3.0,1.0,0.7452000000000001,0.07800000000000001,0.06520000000000001,0.11160000000000002,1.0,0.620124973066,0.888218390805,0
12,Mikkelson,2.664,0.822,3.0,1.0,0.7651999999999999,0.05679999999999998,0.04759999999999998,0.13039999999999996,1.0,0.722883597884,0.277777777778,0.115690172075
13,Champion,2.6264,0.8952,0.0,1.0,0.7936000000000001,0.10160000000000002,0.035200000000000016,0.06960000000000001,1.0,0.607643130263,1.0,0.172903198496
14,"Grumpy: Nice, 10, -10",2.5872,0.874,1.0,1.0,0.7691999999999999,0.1048,0.0384,0.0876,1.0,0.960441370224,0.0434782608696,0
15,Appeaser,2.5228,0.8216,1.5,1.0,0.7003999999999999,0.12119999999999997,0.06079999999999999,0.11759999999999998,1.0,0,0,1.0
16,"Feld: 1.0, 0.5, 200",2.5012,0.6448,16.5,1.0,0.5531999999999999,0.0916,0.12160000000000001,0.23359999999999997,0.940551698715,0,0.94822085174,0
17,Raider,2.3412,0.3756,10.0,0.0,0.296,0.07960000000000002,0.20720000000000002,0.41719999999999996,0.998696219035,0.511407639979,0.733854166667,0.339574578596
18,Willing,2.1908,0.9648,3.5,0.36,0.7020000000000001,0.2628,0.0124,0.0228,1.0,1.0,1.0,0
19,"ZD-Extort-4: 0.23529411764705882, 0.25, 1",2.1708,0.2296,22.5,1.0,0.1708,0.058800000000000005,0.222,0.5484,0.625277879943,0,0.498657153044,0
20,ALLCorALLD,2.1392,0.62,9.0,0.62,0.48399999999999993,0.13599999999999995,0.07680000000000001,0.30319999999999997,1.0,1.0,0,0
21,Random: 0.1,2.0428,0.0916,18.0,0.1,0.027200000000000002,0.06440000000000003,0.2632,0.6452,0.236002886003,0.175280583614,0.123468252004,0.12755158397
22,ThueMorseInverse,1.95,0.5,8.5,1.0,0.1916,0.3084,0.2188,0.2812,0.331335981807,0.397536601193,0.629548116088,0.737099968864
23,Cycler CCD,1.9412,0.68,5.5,1.0,0.33240000000000003,0.3476000000000001,0.15600000000000003,0.16400000000000003,0.485936700696,0.5225507568,1.0,1.0
24,Desperate,1.7664,0.3852,8.5,0.52,0.07400000000000001,0.3111999999999999,0.2324,0.3824,0,0,0,1.0
25,Meta Minority: 200 players,1.7612,0.6376,7.0,0.0,0.15480000000000002,0.4828,0.23360000000000003,0.12880000000000005,0.371617091617,1.0,0,0.998737373737
