Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Gradual,2.57727272727,0.8218181818181818,2.0,1.0,0.7318181818181818,0.08999999999999998,0.050909090909090904,0.1272727272727273,1.0,0.418022165388,0.327142857143,0.46682454443
1,Dynamic Two Tits For Tat,2.57590909091,0.8445454545454546,0.0,1.0,0.7595454545454544,0.08499999999999999,0.03545454545454545,0.11999999999999997,0.950345491646,0.603531884782,0.772492063492,0.348811213556
2,Spiteful Tit For Tat,2.54318181818,0.6354545454545455,4.5,1.0,0.5777272727272726,0.05772727272727274,0.11136363636363637,0.25318181818181823,1.0,0,0.753414544112,0
3,"EugineNier: (D,)",2.52136363636,0.6345454545454545,16.0,1.0,0.6022727272727274,0.03227272727272727,0.0872727272727273,0.27818181818181814,0.987622005324,0,0.732602171137,0
4,MEM2,2.515,0.5440909090909091,6.0,1.0,0.5281818181818182,0.015909090909090907,0.11863636363636365,0.3372727272727273,0.978601807549,0.35,0.168682389735,0
5,Leyvraz,2.51227272727,0.8181818181818182,1.0,1.0,0.7059090909090909,0.11227272727272726,0.05318181818181818,0.12863636363636363,0.912893057808,0.456275957838,0.814153439153,0.557951858459
6,Adaptive Tit For Tat: 0.5,2.50272727273,0.7204545454545455,0.0,1.0,0.6331818181818182,0.08727272727272728,0.08090909090909092,0.1986363636363636,1.0,0,1.0,0
7,Resurrection,2.49772727273,0.7118181818181818,2.0,1.0,0.6377272727272727,0.0740909090909091,0.07409090909090908,0.21409090909090908,1.0,0,0.857264957265,0
8,NMWE Deterministic: 138 players,2.47545454545,0.5381818181818182,5.5,1.0,0.5154545454545453,0.02272727272727273,0.11681818181818183,0.3450000000000001,0.942185007974,0.347380952381,0,0.147890089733
9,Grofman,2.42818181818,0.855,1.0,1.0,0.7022727272727274,0.15272727272727274,0.04409090909090909,0.10090909090909092,1.0,0.297509686318,0.501118326118,0.909581690335
10,Inverse,2.36318181818,0.605909090909091,6.0,1.0,0.5727272727272728,0.03318181818181819,0.06272727272727274,0.33136363636363636,0.957168439733,0,0.556660353535,0
11,Hard Prober,2.30818181818,0.5118181818181818,6.5,0.0,0.4309090909090909,0.08090909090909092,0.1318181818181818,0.3563636363636364,0.970588235294,0.504603729604,0.685342657883,0.385078123627
12,"Feld: 1.0, 0.5, 200",2.20909090909,0.5186363636363637,11.0,1.0,0.4068181818181818,0.11181818181818183,0.12681818181818183,0.35454545454545455,0.956459532861,0,0.906633406345,0
13,Prober 3,2.17181818182,0.2559090909090909,8.5,0.0,0.145,0.11090909090909089,0.24818181818181806,0.495909090909091,0.988440303658,0,0.74606982101,0.36330749354
14,ZD-Mem2,2.06818181818,0.49636363636363634,7.0,1.0,0.3536363636363636,0.1427272727272727,0.1259090909090909,0.37772727272727274,0.885997074001,0.201011670828,0.773107171376,0.16030767388
15,Naive Prober: 0.1,2.03136363636,0.4081818181818182,13.0,1.0,0.3077272727272727,0.10045454545454548,0.12909090909090912,0.4627272727272727,0.874959853801,0,0.892787377934,0
16,Cycler CCD,1.93409090909,0.68,2.5,1.0,0.2640909090909091,0.415909090909091,0.20545454545454545,0.11454545454545455,0.364951375786,0.681590358037,1.0,1.0
17,Random: 0.7,1.92772727273,0.6977272727272728,4.0,0.75,0.34545454545454546,0.3522727272727273,0.14727272727272728,0.155,0.686985163171,0.702849936461,0.656636745154,0.694298616549
18,"ZD-Extort-2 v2: 0.125, 0.5, 1",1.92272727273,0.28045454545454546,15.5,1.0,0.23318181818181818,0.047272727272727286,0.12590909090909094,0.5936363636363636,0.821201566055,0.516836734694,0.462741418317,0
19,Cooperator Hunter,1.85318181818,0.9709090909090909,3.0,1.0,0.5868181818181817,0.38409090909090915,0.015909090909090907,0.013181818181818182,0.954626718073,1.0,0,1.0
20,"ZD-Extortion: 0.2, 0.1, 1",1.80181818182,0.13545454545454547,19.5,1.0,0.10090909090909092,0.03454545454545455,0.1586363636363636,0.7059090909090909,0.626887839769,0.34537037037,0.32197759689,0
21,Random: 0.1,1.775,0.11136363636363636,12.0,0.136363636364,0.028181818181818183,0.08318181818181822,0.20045454545454547,0.6881818181818181,0.264183006536,0.155922252351,0.167313716019,0.103732837463
22,Meta Winner Finite Memory: 86 players,1.74863636364,0.02,20.0,1.0,0.01681818181818182,0.0031818181818181815,0.17954545454545454,0.8004545454545454,0,0,0,0
