Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Meta Winner Finite Memory: 86 players,2.72235294118,0.02,15.5,1.0,0.01764705882352941,0.0023529411764705885,0.4223529411764706,0.5576470588235294,0,0,0,0
1,Evolved FSM 16 Noise 05,2.68352941176,0.6841176470588235,2.5,1.0,0.6629411764705883,0.0211764705882353,0.0947058823529412,0.22117647058823534,0.9875,0.4875,0.216425120773,0.0572580645161
2,Prober 4,2.66352941176,0.26705882352941174,12.5,1.0,0.17058823529411768,0.09647058823529411,0.3547058823529412,0.378235294117647,0.47933675018,0.296968146233,0.341220955019,0.238948749932
3,Desperate,2.64823529412,0.2747058823529412,10.0,0.382352941176,0.039411764705882354,0.23529411764705876,0.4511764705882353,0.2741176470588235,0,0,0,1.0
4,Meta Winner Memory One: 35 players,2.59352941176,0.02,15.0,1.0,0.017058823529411765,0.0029411764705882353,0.3905882352941176,0.5894117647058824,0,0,0,0
5,Forgetful Fool Me Once: 0.05,2.58882352941,0.7047058823529412,2.0,1.0,0.6641176470588235,0.04058823529411765,0.07529411764705883,0.22,1.0,0.554112554113,0.137641997995,0.0406988605264
6,Once Bitten,2.58411764706,0.7523529411764706,3.0,1.0,0.7247058823529411,0.02764705882352941,0.04058823529411765,0.20705882352941177,1.0,0.571428571429,0.1,0.087456445993
7,Slow Tit For Two Tats 2,2.58117647059,0.7594117647058823,1.0,1.0,0.7347058823529412,0.024705882352941175,0.03411764705882353,0.20647058823529413,1.0,0.586734693878,0.444444444444,0
8,Tullock: 11,2.57176470588,0.7294117647058823,10.5,1.0,0.6352941176470588,0.09411764705882353,0.0988235294117647,0.17176470588235293,0.879562623054,0.634890299095,0.705078548863,0.466048237477
9,Soft Grudger,2.52411764706,0.8211764705882353,1.0,1.0,0.7323529411764705,0.08882352941176472,0.03705882352941176,0.14176470588235296,1.0,0.466894509,0.291666666667,0.265
10,Nice Average Copier,2.51235294118,0.7535294117647059,2.0,1.0,0.7035294117647058,0.049999999999999996,0.03882352941176471,0.20764705882352943,0.934644001832,0.445681818182,0.661638655462,0.235099009518
11,GTFT: 0.33,2.45,0.8482352941176471,0.0,1.0,0.7417647058823528,0.10647058823529412,0.01823529411764706,0.1335294117647059,1.0,0.417412887141,1.0,0.364636752137
12,EasyGo,2.35882352941,0.758235294117647,6.5,0.0,0.40529411764705875,0.35294117647058815,0.2252941176470588,0.016470588235294112,1.0,1.0,0,1.0
13,Defector Hunter,2.26117647059,0.9682352941176471,0.0,1.0,0.7400000000000001,0.22823529411764712,0.002352941176470589,0.02941176470588236,1.0,0.925531914894,1.0,0
14,GTFT: 0.9,2.14941176471,0.9741176470588235,0.0,1.0,0.7070588235294116,0.2670588235294118,0.0005882352941176471,0.025294117647058825,1.0,0.918527715922,1.0,0.949663299663
15,ALLCorALLD,2.08823529412,0.4411764705882353,9.5,0.441176470588,0.268235294117647,0.17294117647058826,0.1811764705882353,0.37764705882352945,1.0,1.0,0,0
16,Alternator Hunter,2.05941176471,1.0,0.0,1.0,0.686470588235294,0.3135294117647059,0.0,0.0,1.0,1.0,0,0
17,Cycle Hunter,1.97823529412,1.0,0.0,1.0,0.6594117647058823,0.3405882352941176,0.0,0.0,1.0,1.0,0,0
