Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,EvolvedLookerUp2_2_2,3.04130434783,0.5660869565217391,9.5,1.0,0.5073913043478261,0.058695652173913045,0.2713043478260869,0.16260869565217392,0.795990666798,0.445967914439,0.379637535888,0.883387096774
1,Raider,2.79173913043,0.39695652173913043,9.5,0.0,0.33826086956521734,0.058695652173913045,0.2934782608695652,0.3095652173913043,0.979797979798,0.498152734778,0.663607857003,0.516343386002
2,Contrite Tit For Tat,2.59739130435,0.7708695652173913,0.0,1.0,0.6978260869565217,0.07304347826086957,0.06869565217391305,0.16043478260869568,1.0,0,1.0,0
3,Eatherley,2.58086956522,0.8565217391304348,0.0,1.0,0.7765217391304348,0.08000000000000002,0.026956521739130438,0.11652173913043479,1.0,0.557866439116,1.0,0.294734028335
4,Soft Go By Majority: 5,2.57782608696,0.7973913043478261,2.0,1.0,0.7117391304347827,0.0856521739130435,0.06000000000000001,0.14260869565217393,1.0,0.727035440613,0.508387096774,0
5,Doubler,2.57260869565,0.7904347826086957,0.0,1.0,0.7134782608695652,0.07695652173913044,0.05565217391304348,0.15391304347826085,1.0,0.736171236171,1.0,0
6,Adaptive,2.57043478261,0.35739130434782607,15.5,1.0,0.25478260869565217,0.10260869565217391,0.2908695652173914,0.3517391304347826,0.887561831909,0.897857142857,0.333333333333,0.383333333333
7,"ZD-GTFT-2: 0.25, 0.5",2.57,0.827391304347826,0.0,1.0,0.7278260869565216,0.09956521739130438,0.053478260869565225,0.11913043478260871,1.0,0.125411511859,1.0,0.274752017373
8,Appeaser,2.55565217391,0.7265217391304348,5.5,1.0,0.5821739130434781,0.14434782608695657,0.13391304347826088,0.13956521739130434,1.0,0,0,1.0
9,Soft Go By Majority: 20,2.51217391304,0.8165217391304348,1.0,1.0,0.7008695652173913,0.11565217391304347,0.05652173913043478,0.12695652173913044,1.0,0.725061050061,0.606349206349,0
10,Tullock: 11,2.49347826087,0.6965217391304348,11.5,1.0,0.5647826086956521,0.13173913043478264,0.12391304347826088,0.17956521739130435,0.862385951382,0.764560783419,0.658051730405,0.416984412506
11,Anti Tit For Tat,2.48913043478,0.4808695652173913,15.5,1.0,0.15,0.3308695652173913,0.37999999999999995,0.13913043478260867,0,1.0,0,1.0
12,Nice Average Copier,2.48695652174,0.7334782608695652,4.5,1.0,0.6352173913043478,0.0982608695652174,0.07869565217391307,0.18782608695652175,0.886025692829,0.582767085855,0.70437007437,0.461959068089
13,Meta Winner Stochastic: 62 players,2.48260869565,0.02826086956521739,20.5,1.0,0.01782608695652174,0.010434782608695653,0.3643478260869566,0.607391304347826,0,0.5,0.0486392547563,0.1671834713
14,Cycler CCD,2.48043478261,0.68,11.0,1.0,0.43434782608695655,0.24565217391304345,0.21434782608695652,0.10565217391304349,0.499940840074,0.644585333531,1.0,1.0
15,"ZD-SET-2: 0.25, 0.0, 2",2.45695652174,0.4934782608695652,15.5,1.0,0.3452173913043478,0.14826086956521736,0.22869565217391308,0.27782608695652167,0.776293783728,0.25788430627,0.555611583863,0.269428808354
16,SelfSteem,2.3752173913,0.5295652173913044,10.5,0.478260869565,0.3439130434782608,0.1856521739130435,0.21826086956521734,0.2521739130434782,0.693018704046,0.403795313345,0.677146630757,0.283690448396
17,Tricky Cooperator,2.30434782609,0.782608695652174,11.5,1.0,0.4486956521739131,0.3339130434782609,0.1852173913043478,0.03217391304347827,0.897246066321,1.0,0,1.0
18,SolutionB1,2.21565217391,0.8743478260869565,4.5,0.0,0.6613043478260869,0.21304347826086958,0.02652173913043479,0.0991304347826087,1.0,1.0,0.483333333333,1.0
19,Arrogant QLearner,2.12565217391,0.9182608695652174,5.5,0.869565217391,0.6360869565217391,0.2821739130434782,0.03391304347826087,0.047826086956521734,0.933035124197,0.90360148598,0.956160241875,0.820289511153
20,Cooperator Hunter,2.1247826087,0.9421739130434783,6.0,1.0,0.6269565217391304,0.3152173913043477,0.04652173913043479,0.011304347826086955,0.966755367375,1.0,0,1.0
21,Aggravater,2.12304347826,0.08956521739130435,21.0,0.0,0.08478260869565217,0.004782608695652175,0.23956521739130435,0.6708695652173914,1.0,0,0.128809825598,0
22,Hesitant QLearner,2.12173913043,0.9308695652173913,6.0,0.913043478261,0.6291304347826088,0.3017391304347826,0.04130434782608698,0.027826086956521754,0.942855344871,0.919087624565,0.95,0.559167684168
23,Hard Go By Majority: 20,2.06695652174,0.45521739130434785,12.5,0.0,0.31782608695652176,0.13739130434782612,0.14217391304347826,0.4026086956521739,1.0,0.899404761905,0.73753279216,0
