Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,PSO Gambler 2_2_2 Noise 05,2.68347826087,0.7660869565217391,4.0,1.0,0.7139130434782609,0.05217391304347828,0.07695652173913045,0.15695652173913044,0.899115754034,0.501521012677,0.736418621701,0.295300764095
1,Weiner,2.6447826087,0.7491304347826087,4.5,1.0,0.731304347826087,0.01782608695652174,0.05,0.2008695652173913,1.0,0.305555555556,0.524846129421,0
2,Forgiving Tit For Tat,2.64347826087,0.8021739130434783,0.0,1.0,0.7421739130434782,0.060000000000000005,0.05478260869565217,0.14304347826086958,1.0,0.9,1.0,0
3,Adaptive Tit For Tat: 0.5,2.64,0.7908695652173913,0.0,1.0,0.7221739130434783,0.06869565217391306,0.06608695652173914,0.14304347826086958,1.0,0,1.0,0
4,Black,2.61869565217,0.8726086956521739,0.0,1.0,0.8043478260869565,0.0682608695652174,0.01956521739130435,0.10782608695652174,0.959786820617,0.74220959596,0.790959040959,0.316770715442
5,NMWE Memory One: 35 players,2.61,0.6804347826086956,7.0,1.0,0.6678260869565218,0.012608695652173917,0.07173913043478262,0.24782608695652178,0.979585326954,0.287037037037,0.0952380952381,0.0844871281846
6,Retaliate 3: 0.05,2.60043478261,0.6369565217391304,8.0,1.0,0.6269565217391303,0.009999999999999998,0.0891304347826087,0.27391304347826084,1.0,0,0.0467391304348,0
7,NMWE Deterministic: 138 players,2.59217391304,0.6573913043478261,6.5,1.0,0.6460869565217391,0.011304347826086957,0.07782608695652175,0.26478260869565223,0.966966966967,0.333333333333,0,0.0473027465011
8,PSO Gambler Mem1,2.57608695652,0.7782608695652173,4.0,1.0,0.7308695652173912,0.04739130434782609,0.04043478260869565,0.18130434782608695,1.0,0.539150504256,0,0.139952439777
9,WmAdams,2.57565217391,0.828695652173913,0.0,1.0,0.762608695652174,0.06608695652173914,0.029130434782608697,0.1421739130434783,1.0,0.568443185355,0.788699690402,0.190988210228
10,Kluepfel,2.54608695652,0.75,3.0,1.0,0.7004347826086956,0.04956521739130435,0.04869565217391305,0.20130434782608694,0.976902052112,0.294125134972,0.785422979798,0.040242327831
11,GrudgerAlternator,2.52869565217,0.8360869565217391,2.0,1.0,0.6960869565217391,0.14000000000000004,0.0691304347826087,0.09478260869565219,0.866520236229,0,1.0,1.0
12,Harrington,2.5147826087,0.7839130434782609,7.0,1.0,0.6856521739130435,0.09826086956521737,0.06043478260869564,0.15565217391304342,0.969535183711,0.508239895575,0.995867768595,0.204893032268
13,Cooperator,2.42347826087,1.0,0.0,1.0,0.8078260869565218,0.19217391304347825,0.0,0.0,1.0,1.0,0,0
14,Defector Hunter,2.40826086957,0.9965217391304347,0.0,1.0,0.8004347826086956,0.19608695652173913,0.0008695652173913044,0.002608695652173913,1.0,0.997777777778,1.0,0
15,Prober 4,2.33391304348,0.3356521739130435,11.5,1.0,0.2260869565217391,0.10956521739130437,0.24782608695652175,0.4165217391304348,0.530182024204,0.312061308574,0.471342563935,0.247220469275
16,Stochastic WSLS: 0.05,2.28086956522,0.6326086956521739,8.0,1.0,0.4239130434782608,0.20869565217391303,0.16043478260869562,0.20695652173913043,0.920971045688,0.0832590213371,0.0733843902945,0.963831187349
17,Worse and Worse,2.26434782609,0.9717391304347827,4.5,1.0,0.718695652173913,0.25304347826086954,0.020000000000000004,0.008260869565217393,0.972826888885,0.961990496238,0.981481481481,0.966666666667
18,Hard Go By Majority: 5,2.20869565217,0.5047826086956522,11.0,0.0,0.3873913043478261,0.11739130434782608,0.13782608695652177,0.357391304347826,1.0,0.592517006803,0.831882557098,0
19,Fortress4,2.06956521739,0.1673913043478261,12.5,0.0,0.022173913043478263,0.14521739130434785,0.29260869565217384,0.54,1.0,0,0,0.298905388196
20,Meta Winner Finite Memory: 86 players,2.04956521739,0.02,22.0,1.0,0.01739130434782609,0.002608695652173913,0.25434782608695644,0.7256521739130435,0,0,0,0
21,TF1,2.03173913043,0.2091304347826087,19.0,1.0,0.16608695652173916,0.04304347826086957,0.18565217391304345,0.6052173913043477,0.472910054666,0.651388888889,0.451754275798,0.0874896700344
22,Meta Mixer: 200 players,2.02782608696,0.4747826086956522,10.5,0.760869565217,0.2695652173913044,0.20521739130434785,0.17347826086956522,0.3517391304347825,0.685395870899,0.362928958188,0.666815722034,0.339537768031
23,SelfSteem,1.96913043478,0.4747826086956522,8.0,0.521739130435,0.24826086956521734,0.22652173913043483,0.17478260869565218,0.3504347826086956,0.698896924383,0.423133988522,0.582973928003,0.318783207649
